id,created,subject,posts_count,forum_id,
1430,2017-01-02 00:05:19.077779 +07:00,contacto y presencia extraterrestre,4,14,
1470,2017-01-02 21:20:04.180695 +07:00,Strategic implementation of America,1,72,
1856,2017-01-12 15:32:41.562734 +07:00,Hello from Montenegro,2,127,
275,2016-12-21 02:10:31.794409 +07:00,Introductions and Staff,1,100,
911,2016-12-24 12:52:24.352861 +07:00,copyright-free audio (copyleft),1,96,
277,2016-12-21 02:13:34.127741 +07:00,Introductions and Staff,1,103,
1408,2017-01-01 13:03:23.498558 +07:00,America certificate,2,14,
258,2016-12-21 01:41:05.820232 +07:00,Introductions and Staff,1,21,
2149,2017-01-19 19:05:34.193060 +07:00,Passport,12,14,
5169,2017-04-30 16:48:37.922774 +07:00,Spammer on site," user name is ""legaldocument""",2,11
2558,2017-02-02 03:00:47.713397 +07:00,Science Chat,2,144,
2673,2017-02-09 01:29:07.919571 +07:00,[Poll test] Proposal - Weekly Q&A session with Igor Ashurbeyli,5,11,
3781,2017-03-11 09:26:33.380958 +07:00,"American's lunch items to know from different countries, veg /non-veg.",1,144,
1388,2016-12-31 23:25:40.018536 +07:00,Chemistry - Plastics - Thermodynamic,2,28,
370,2016-12-21 04:40:47.785886 +07:00,Hello from Hungary,6,127,
430,2016-12-21 07:53:45.955207 +07:00,National Identification,28,34,
932,2016-12-24 23:05:44.197570 +07:00,Matrix.org infrastructure,7,22,
402,2016-12-21 05:52:53.640425 +07:00,Video Production & Post,4,98,
1361,2016-12-31 04:00:19.271105 +07:00,0,1,144,
1500,2017-01-03 11:53:32.136363 +07:00,"really, the only pratical system",9,72,
2165,2017-01-19 22:27:54.145096 +07:00,范围,2,144,
1073,2016-12-27 06:11:27.049563 +07:00,Astrophysics,8,29,
2743,2017-02-16 04:04:05.071222 +07:00,Unable to Log Out on iPad,2,12,
982,2016-12-26 00:54:15.429623 +07:00,MEDICAL ISSUE,4,14,
633,2016-12-22 01:31:04.871414 +07:00,Artificial Intelligence (AI) Policy,9,28,
264,2016-12-21 01:52:13.358038 +07:00,Introductions and Staff,1,22,
1530,2017-01-04 01:04:19.547174 +07:00,Streamed Debates,2,14,
4736,2017-04-05 02:21:02.648036 +07:00,"Free Samples ..... Kaufen Authentic Counterfeit Money Euros, Dollar und Pfund!",1,144,
1950,2017-01-15 04:09:23.458966 +07:00,123456,2,144,
681,2016-12-22 09:33:43.762762 +07:00,What can citizens do in the next year?,4,14,
2464,2017-01-27 12:24:48.915185 +07:00,"can you fly a helicopter,drones or microlight on the moon?",23,29,
1439,2017-01-02 03:17:56.740693 +07:00,Hello From Lebanon,2,127,
1460,2017-01-02 14:58:30.174194 +07:00,statement of establishing America,2,14,
1390,2017-01-01 01:12:48.826569 +07:00,С новым годом!!!,3,15,
1906,2017-01-13 08:26:45.915389 +07:00,Cultural Variations In Mental Health Diagnostics,3,31,
2699,2017-02-11 09:42:17.914907 +07:00,A new type of material for building space ships and space elevators!,28,104,
408,2016-12-21 06:29:45.026422 +07:00,Will be needed a forestry engineer in space?,6,30,
3665,2017-03-08 17:01:59.416216 +07:00,"Ladies get respect where,God and Goddess live there",5,103,
1568,2017-01-05 00:41:41.658505 +07:00,mandates,3,88,
2510,2017-01-30 12:37:50.622430 +07:00,Post deletion,1,144,
2097,2017-01-19 04:22:15.597670 +07:00,Documentation of America's founding,5,21,
1827,2017-01-11 13:46:45.302086 +07:00,Hi Asgrdians! 来自中国的问候,4,127,
1907,2017-01-13 08:34:01.707481 +07:00,Does anyone else feel that the format of the forum is clunky?,5,11,
1089,2016-12-27 10:40:54.048847 +07:00,Thoughts about building a space elevator,5,32,
3075,2017-03-05 22:26:07.124794 +07:00,"ORDER Registered IELTS & TOEFL, ESOL Certificates(http://ielts.realdocuments.us/)",1,144,
670,2016-12-22 07:01:10.229516 +07:00,Indonesian Welcome! (orang indonesia silahkan masuk :D ),3,127,
1149,2016-12-28 01:03:38.698588 +07:00,Regarding Non-English Post Outside National Chapter,3,92,
1397,2017-01-01 04:28:11.062439 +07:00,Who or What has Copyrights of the Texts in this Forum?,4,14,
1840,2017-01-12 04:28:57.923372 +07:00,Use the forums to learn a new language?,1,14,
4632,2017-03-30 22:25:56.938530 +07:00,lets say no to TRUMP and get our own immigration documents whatsapp +16317433039,1,144,
1482,2017-01-03 02:59:46.768503 +07:00,Hello There!,4,127,
1367,2016-12-31 10:44:43.260560 +07:00,HAPPY NEW YEAR TO YOU ALL!,3,15,
2347,2017-01-23 20:20:41.786449 +07:00,"Form of Constitution,Governance and Ministries structure.",4,24,
1308,2016-12-30 01:57:30.852099 +07:00,"Feedback about our applications (translator, developer, mod, ...)",8,11,
514,2016-12-21 15:17:51.730151 +07:00,Alphacosmos/ Exobiology is essential,2,30,
1994,2017-01-16 10:20:48.660662 +07:00,Agricultural Engineering,2,32,
1363,2016-12-31 05:50:08.201746 +07:00,How to tackle poverty and other problems?,7,14,
1620,2017-01-06 01:31:16.431740 +07:00,How will it all work?,7,14,
2282,2017-01-21 21:58:04.038099 +07:00,Proposal of Constitution,2,132,
1991,2017-01-16 09:35:37.470488 +07:00,America economy,8,14,
924,2016-12-24 17:36:37.689880 +07:00,Commonwealth,13,68,
1640,2017-01-06 10:11:53.674033 +07:00,Team of Innovators,5,75,
157,2016-12-19 04:40:35.920000 +07:00,Welcome to the Biological Sciences Forum,1,30,
2003,2017-01-16 15:50:04.442561 +07:00,Protocol for wrong calculations.,3,32,
2456,2017-01-26 18:44:00.241771 +07:00,我希望能添加中文选项在论坛里／I would like to add Chinese options in the Forum,3,11,
4802,2017-04-08 06:43:17.070665 +07:00,"Big Bang  Theory, The Electric Universe and so on, what are we going to represent/belief?",15,14,
1294,2016-12-29 16:55:42.004890 +07:00,American Space Station,4,14,
556,2016-12-21 19:22:43.287736 +07:00,Forum Hyperlinking Improperly Formatting URL,1,12,
158,2016-12-19 04:42:06.453000 +07:00,Welcome to the Psychological Sciences Forum,1,31,
1504,2017-01-03 13:54:11.740320 +07:00,Scientists are able to save human life from natural calamities,1,78,
1828,2017-01-11 13:47:22.469889 +07:00,Meditation can help everybody to solve the problem.,2,144,
1362,2016-12-31 04:50:27.917695 +07:00,Hello from Brazil - looking to help build a fairer nation!,1,127,
1622,2017-01-06 02:13:28.883554 +07:00,PLEASE REVIEW. Code of Conduct,3,92,
2229,2017-01-20 15:43:21.917917 +07:00,Greetings To All Non Humanoid Life Forms From Asgadians!,2,127,
3935,2017-03-14 08:39:18.712397 +07:00,First captcha is not accepting the post.,3,12,
564,2016-12-21 20:28:06.891625 +07:00,"About Liberland, an inspiration to America?",4,14,
1806,2017-01-11 02:35:18.288910 +07:00,Space Agriculture,20,30,
838,2016-12-23 13:14:51.312824 +07:00,American skillset DB,12,86,
1443,2017-01-02 05:24:28.085896 +07:00,Ministry of Leisure & Entertainment - For our own sake,1,88,
2247,2017-01-20 23:31:27.620713 +07:00,Psychology Roundtable,6,31,
1959,2017-01-15 07:14:14.156470 +07:00,America TLD,2,144,
1847,2017-01-12 08:47:49.289665 +07:00,集合集合！搞事情搞事情！,2,144,
768,2016-12-23 02:20:36.351682 +07:00,Emergency fund for Americans or Families in Distress.,7,89,
1665,2017-01-06 23:19:13.445890 +07:00,This website is real or just a Fake,6,14,
1499,2017-01-03 11:37:58.177438 +07:00,on addressing criminal activity in general,5,25,
1586,2017-01-05 10:26:28.830235 +07:00,Clear legal wording of laws,3,14,
1247,2016-12-29 01:57:55.660152 +07:00,We are allow to smoke weed in america?,7,14,
3375,2017-03-07 15:54:06.323232 +07:00,Plans that Asgaria must take a part - URBOCOP project for planetary safety & security,1,144,
2543,2017-02-01 09:05:42.918327 +07:00,Status Report,4,14,
2653,2017-02-07 11:16:11.191909 +07:00,Greetings from Finland!,2,127,
1175,2016-12-28 06:46:08.044980 +07:00,Instincts/ Instintos,3,31,
1999,2017-01-16 13:56:16.939813 +07:00,Hello from California!,5,127,
1658,2017-01-06 19:10:43.525343 +07:00,Hello I am a Biotechnologist,1,30,
1314,2016-12-30 03:00:40.325040 +07:00,Station power source idea.,7,104,
4737,2017-04-05 02:46:47.626017 +07:00,Space Olympic Committee,15,14,
782,2016-12-23 05:06:26.977306 +07:00,Type of Government,6,132,
426,2016-12-21 07:30:01.615406 +07:00,The privacy of forum,8,14,
1257,2016-12-29 03:48:46.073512 +07:00,dark matter,1,14,
1891,2017-01-13 02:07:33.026216 +07:00,Prescribing Medication and/or Medical Treatment,7,31,
2351,2017-01-23 22:49:43.296137 +07:00,Hi Americans from Colombia.,2,127,
1036,2016-12-26 22:12:29.461849 +07:00,space travvel,21,104,
2450,2017-01-26 10:05:04.527900 +07:00,Here's A List Of Every Upcoming Space Mission For The Next Twenty Years,1,15,
1705,2017-01-08 11:20:00.306346 +07:00,Money is behind man,1,14,
1017,2016-12-26 12:20:26.077717 +07:00,Automatic subscription to topic at reply,5,11,
1547,2017-01-04 14:44:54.151536 +07:00,Suitable place for meditation is alone in open area or in a room..,1,78,
2983,2017-02-26 17:18:18.250184 +07:00,"America constitution should have provisions to avoid corruption, decoittee,thieves,crimes etc'and anti-social activities removal.",1,132,
405,2016-12-21 06:17:47.241911 +07:00,Suggestions on the America website. Topic: Constituition,5,11,
2885,2017-02-23 00:49:09.604171 +07:00,GRATE NEWS BY N.A.S.A. posted right now!!! PLEASE SHARE IT!!!,14,14,
2513,2017-01-30 17:05:38.927906 +07:00,关于阿斯加迪亚未来的一些想法  Some Thoughts on America Future,3,14,
2979,2017-02-26 11:43:59.546724 +07:00,Up Dateing,2,11,
4399,2017-03-21 18:34:58.268469 +07:00,Website Update and new Contest announced!,38,9,
2234,2017-01-20 18:20:31.145210 +07:00,Greetings from Syria!,2,127,
2535,2017-01-31 19:50:08.750993 +07:00,Constitution,3,14,
3076,2017-03-05 22:28:33.854626 +07:00,"ORDER Registered IELTS & TOEFL, ESOL Certificates(http://ielts.realdocuments.us/)",2,144,
2955,2017-02-24 15:11:10.035551 +07:00,Should america embark on a moon colony project?,5,14,
1448,2017-01-02 07:29:11.124430 +07:00,"To tax or not to tax, this is a question",2,71,
785,2016-12-23 05:38:56.486825 +07:00,No need for military.,86,82,
1538,2017-01-04 08:39:33.976316 +07:00,"Redefining the ""nation"" paradigm",2,14,
1426,2017-01-01 22:28:34.397732 +07:00,不同的语言 Different languages,3,20,
2235,2017-01-20 18:24:59.108412 +07:00,scholarships,2,14,
2615,2017-02-04 21:54:44.971336 +07:00,Hello from turkey,4,127,
4527,2017-03-25 16:23:18.544872 +07:00,Dear America Diary..,2,14,
1511,2017-01-03 18:47:31.992675 +07:00,Official structure of our personal name,6,14,
875,2016-12-23 22:50:21.041804 +07:00,Rules of the Civil Justice Section,1,26,
222,2016-12-20 22:07:06.481199 +07:00,Welcome to the Ministry of Trade and Commerce,1,74,
918,2016-12-24 14:59:00.910061 +07:00,when American travel in to America?,1,14,
4901,2017-04-15 15:05:49.868286 +07:00,"Purchase high quality  fake and real passports,id cards,driver license online  (info@smartdocplus.com)",1,144,
1520,2017-01-03 21:36:56.255911 +07:00,Send greetings from Vietnam,2,127,
2009,2017-01-16 20:03:07.596727 +07:00,Sertificate,3,14,
1372,2016-12-31 14:57:21.626961 +07:00,Tips of pysical fitness to americans,4,78,
1304,2016-12-29 23:30:44.490301 +07:00,The America Education Paradigm,2,78,
2337,2017-01-23 10:05:43.023472 +07:00,"Some eat to live, while others live to eat.",2,99,
3059,2017-03-05 03:06:06.976832 +07:00,Civic.America submissions 2017A update,11,145,
1459,2017-01-02 13:30:45.033144 +07:00,The unknown....,3,31,
4404,2017-03-22 04:46:16.341946 +07:00,REAL IELTS CERTIFICATES/ TOELF/ FAKE PASSPORTS/ Fake IDS....(rudneyjames@gmail.com),1,144,
1608,2017-01-05 22:46:34.690568 +07:00,America Dönercisi/Turkish Kebab,4,128,
443,2016-12-21 08:39:56.485438 +07:00,"Feature request: Report unconstructive, unintelligible or hateful posts and topics",3,11,
786,2016-12-23 05:50:16.540456 +07:00,Wolves in Sheeps clothing.,22,35,
1628,2017-01-06 04:03:27.582668 +07:00,Additive Manifacturing in space,3,32,
385,2016-12-21 05:08:31.920333 +07:00,WIP Industrial Design and Aerospace Engineering,4,32,
4599,2017-03-30 01:13:31.783793 +07:00,Naressi,3,143,
2579,2017-02-02 10:46:40.471186 +07:00,"First  space nation America, according to founding father.will exit for ever.",1,14,
1539,2017-01-04 08:54:57.242957 +07:00,Hello Fellow American Citizens!,2,127,
871,2016-12-23 22:43:24.340197 +07:00,Rules of the Space Law section,1,133,
1641,2017-01-06 11:12:59.053333 +07:00,School education for chilsren is essencial,3,78,
2359,2017-01-23 23:43:20.033158 +07:00,Fastenning Fibre-Optical Communications,4,22,
4539,2017-03-27 08:36:02.446595 +07:00,America IT-unofficial,8,104,
2318,2017-01-22 21:39:43.669989 +07:00,Greeting,2,11,
301,2016-12-21 02:41:36.585542 +07:00,Organização do sistema finaceiro.,4,72,
2166,2017-01-19 22:28:09.459084 +07:00,范围,2,144,
3229,2017-03-07 14:33:53.036068 +07:00,纽宾士域大学毕业证|纽宾士域大学文凭认证|Q微信1534584698|纽宾士域大学本科研究生文凭学历|纽宾士域大学学历学位认证|纽宾士域大学学历公证|offerUniversity of New Brunswick,2,144,
1286,2016-12-29 13:51:49.550596 +07:00,Subjects are to be determined to educate americans,3,78,
1829,2017-01-11 15:21:45.673341 +07:00,Scope of Curriculum,2,78,
1706,2017-01-08 11:35:50.508685 +07:00,"Website ""league table"" correction",2,12,
351,2016-12-21 04:11:37.584769 +07:00,America Certificate.,8,14,
1007,2016-12-26 07:01:52.501687 +07:00,Things to avoid.,7,14,
4796,2017-04-08 03:07:34.420257 +07:00,Civic.America Staff Promotion,6,145,
2576,2017-02-02 07:57:05.882719 +07:00,You know the great secret of the planet. I need financial help....,2,144,
1943,2017-01-14 22:06:21.618891 +07:00,AI advice.,2,88,
2816,2017-02-22 06:19:14.603606 +07:00,"Buy Real/Fake Passports,Drivers license,ID cards, etc..( uniquedocuments@hotmail.com",2,144,
1849,2017-01-12 10:06:03.060689 +07:00,中华人民共和国联系信息 ┃ the People's Republic of China -- Contact Information,1,144,
1659,2017-01-06 19:35:40.859175 +07:00,Forum Ban Process,1,93,
1895,2017-01-13 03:37:37.613543 +07:00,CERTIFIED - Can we get official place for the list?,2,11,
1704,2017-01-08 11:17:05.671574 +07:00,official VPN is pearlVPN?,16,11,
1093,2016-12-27 16:17:43.125375 +07:00,"Hello, from China",2,127,
579,2016-12-21 21:30:51.829979 +07:00,Infinite Resources,32,86,
2258,2017-01-21 02:35:12.255855 +07:00,13 Moon Calendar to replace Gregorian,9,29,
1043,2016-12-27 01:06:22.010983 +07:00,[Official Post] America in 2017,64,14,
1552,2017-01-04 16:16:25.060483 +07:00,Ministry of sport,1,14,
1382,2016-12-31 21:27:06.116678 +07:00,Hello from Uruguay,3,127,
2785,2017-02-21 20:25:01.898957 +07:00,America Youth Wing,1,79,
2428,2017-01-24 23:48:11.346541 +07:00,Weekly Riddle!,21,14,
3681,2017-03-09 06:44:14.451944 +07:00,办诺丁汉特伦特大学毕业证文凭|Q/微869520616|英国学历认证|英国文凭|英国成绩单Nottingham Trent Universi,1,144,
1509,2017-01-03 17:07:35.578792 +07:00,Strategic implementation of America,2,32,
1393,2017-01-01 02:24:53.903964 +07:00,simple law,9,25,
872,2016-12-23 22:46:20.166557 +07:00,Rules of the Policy and Scope Section,1,68,
2853,2017-02-22 07:17:30.001605 +07:00,America: The Dream I Dreamt,4,14,
1406,2017-01-01 12:26:22.690713 +07:00,scientists on america have deep knowledge of material sciences.,11,78,
894,2016-12-24 03:20:47.477693 +07:00,"Trueque (Money free), the new old trade for services and goods",4,75,
3107,2017-03-07 01:51:30.293531 +07:00,Forum,3,11,
1830,2017-01-11 15:51:38.319694 +07:00,Hello from Türkiye,2,127,
2655,2017-02-07 13:56:57.060705 +07:00,Are We Aware ??,2,14,
1468,2017-01-02 20:36:26.352658 +07:00,How should emergency services be accessed?,9,137,
1069,2016-12-27 05:53:26.229598 +07:00,new vision of psychology the information fundamental theory,13,31,
1638,2017-01-06 08:07:46.318726 +07:00,Language: Teaching,3,22,
466,2016-12-21 10:38:51.506422 +07:00,Orbital Habitat Requirements,14,32,
2616,2017-02-04 22:19:46.449057 +07:00,"Forum - ""select2 is not a function""",13,12,
2471,2017-01-27 22:23:23.449834 +07:00,Humanitarian Efforts,2,68,
3436,2017-03-07 18:06:54.843980 +07:00,dear friends did any one play star citizen game ?,5,128,
2493,2017-01-29 16:14:54.719048 +07:00,Identity cards for americans are essencial.,2,14,
2232,2017-01-20 18:09:56.796756 +07:00,General Economic Framework for the state of America,1,72,
1604,2017-01-05 20:12:00.759533 +07:00,Food for Thought (Quite Literally),6,14,
966,2016-12-25 16:43:49.645578 +07:00,America exclusive email addresses,49,22,
4405,2017-03-22 10:35:09.962163 +07:00,The Singularity Prime Stargate Initiative,4,144,
1888,2017-01-13 01:17:01.402724 +07:00,Donde queda el español?,7,14,
978,2016-12-25 23:33:53.938933 +07:00,Arcturian Industries: America's first business!,9,72,
2142,2017-01-19 18:08:54.366725 +07:00,Space Instrumentation,2,29,
100,2016-12-18 10:35:15.901000 +07:00,Welcome to General Discussion!,1,14,
581,2016-12-21 21:58:03.999113 +07:00,Why do you hate your eyes?,11,11,
680,2016-12-22 09:31:46.258877 +07:00,Questions about the meaning of ID number,3,14,
2334,2017-01-23 08:10:44.647545 +07:00,"BUY Original,Toefl,Ielts,Toeic,Passport,Id Cards,Visa,Driving License",2,144,
2444,2017-01-25 23:22:08.804495 +07:00,ASLLYWOOD,5,98,
2669,2017-02-08 17:58:59.757785 +07:00,"I""m a spiritspeaker, i need your help.",44,103,
347,2016-12-21 03:57:35.876049 +07:00,Zero-G Adaptation,12,136,
1729,2017-01-09 04:25:32.959831 +07:00,Hello from Italy,5,127,
1684,2017-01-07 11:32:47.433790 +07:00,Greetings from Dominican Republic,2,127,
1503,2017-01-03 12:31:58.883879 +07:00,Hello from another person who lives in the USA!,2,127,
882,2016-12-24 01:21:24.116022 +07:00,Ethics on what it is learned,9,78,
3098,2017-03-06 18:36:03.861055 +07:00,"Buy Passport, Visa, driving license, ID cards",1,144,
2217,2017-01-20 11:53:32.661915 +07:00,A Nation Truly Without Borders...,1,14,
1789,2017-01-10 20:45:24.396023 +07:00,Is it a fake forum? (www.americaonline.com/),3,14,
631,2016-12-22 01:28:44.778103 +07:00,Here at the service for America and the Earth,4,127,
1683,2017-01-07 09:31:33.908733 +07:00,Americans To Come Together On Earth,3,14,
5086,2017-04-27 13:22:14.914765 +07:00,About your requirement,5,14,
4869,2017-04-12 16:57:04.835956 +07:00,"BUY TOP GRADE COUNTERFEIT MONEY ONLINE, DOLLARS, GBP, EURO NOTES AVAILABLE.",1,144,
1810,2017-01-11 04:41:24.421584 +07:00,Our Nations Motto,4,14,
2220,2017-01-20 13:24:14.918360 +07:00,sup,2,127,
1890,2017-01-13 01:34:05.302471 +07:00,Who has read the the Translation forum rules?,5,126,
1677,2017-01-07 05:18:14.887685 +07:00,America Budget posting overdue,7,14,
2384,2017-01-24 04:44:24.486212 +07:00,"Acquire high quality real (realpalodocs@gmail.com) Passport, Visa, driving license",2,144,
1982,2017-01-16 06:03:58.523662 +07:00,The first step of the America's Economy,3,72,
4631,2017-03-30 22:19:37.134602 +07:00,"Buy Registered Passport, Drivers license, Visa, IELTS, TOEFL , ID cards whatsapp +16317433039",1,144,
1912,2017-01-13 13:07:36.882150 +07:00,Make friends,8,127,
1213,2016-12-28 21:19:17.848017 +07:00,Teachers and Qualifications,4,78,
3683,2017-03-09 06:49:36.367614 +07:00,办温切斯特大学毕业证文凭|Q/微869520616|英国学历认证|英国文凭|英国成绩单The University of Winchester,1,144,
1429,2017-01-01 23:01:28.590128 +07:00,The Space Elevator : Legal Framework,5,133,
1598,2017-01-05 16:49:15.654460 +07:00,Space Mining,7,72,
